intent,utterance,expected_action,priority
datetime_question,来週金曜でいいんですかね,question_mode,100
datetime_question,来週金曜でいいんですかよね,question_mode,100
datetime_question,来週金曜でいいんですかでしたっけ,question_mode,100
datetime_question,来週金曜でいいんですかで合ってます？,question_mode,100
datetime_question,来週金曜でいいんですかってこと？,question_mode,100
datetime_question,来週金曜でいいんですかですかね,question_mode,100
datetime_question,来週金曜でいいんですかでいいんですか,question_mode,100
datetime_question,来週金曜でいいんですかで間違いない？,question_mode,100
datetime_question,来週金曜でいいんですかかな,question_mode,100
datetime_question,何時なら空いてますか,question_mode,100
datetime_question,何時なら空いてますか？,question_mode,100
datetime_question,何時なら空いてますかね,question_mode,100
datetime_question,何時なら空いてますかよね,question_mode,100
datetime_question,何時なら空いてますかでしたっけ,question_mode,100
datetime_question,何時なら空いてますかで合ってます？,question_mode,100
datetime_question,何時なら空いてますかってこと？,question_mode,100
datetime_question,何時なら空いてますかですかね,question_mode,100
datetime_question,何時なら空いてますかでいいんですか,question_mode,100
datetime_question,何時なら空いてますかで間違いない？,question_mode,100
datetime_question,何時なら空いてますかかな,question_mode,100
datetime_question,何日でしたっけ,question_mode,100
datetime_question,何日でしたっけ？,question_mode,100
datetime_question,何日でしたっけね,question_mode,100
datetime_question,何日でしたっけよね,question_mode,100
datetime_question,何日でしたっけでしたっけ,question_mode,100
datetime_question,何日でしたっけで合ってます？,question_mode,100
datetime_question,何日でしたっけってこと？,question_mode,100
datetime_question,何日でしたっけですかね,question_mode,100
datetime_question,何日でしたっけでいいんですか,question_mode,100
datetime_question,何日でしたっけで間違いない？,question_mode,100
datetime_question,何日でしたっけかな,question_mode,100
datetime_question,時間は何時ですか,question_mode,100
datetime_question,時間は何時ですか？,question_mode,100
datetime_question,時間は何時ですかね,question_mode,100
datetime_question,時間は何時ですかよね,question_mode,100
datetime_question,時間は何時ですかでしたっけ,question_mode,100
datetime_question,時間は何時ですかで合ってます？,question_mode,100
datetime_question,時間は何時ですかってこと？,question_mode,100
datetime_question,時間は何時ですかですかね,question_mode,100
datetime_question,時間は何時ですかでいいんですか,question_mode,100
datetime_question,時間は何時ですかで間違いない？,question_mode,100
datetime_question,時間は何時ですかかな,question_mode,100
datetime_question,12日の何時ですか,question_mode,100
datetime_question,12日の何時ですか？,question_mode,100
datetime_question,12日の何時ですかね,question_mode,100
datetime_question,12日の何時ですかよね,question_mode,100
datetime_question,12日の何時ですかでしたっけ,question_mode,100
datetime_question,12日の何時ですかで合ってます？,question_mode,100
datetime_question,12日の何時ですかってこと？,question_mode,100
datetime_question,12日の何時ですかですかね,question_mode,100
datetime_question,12日の何時ですかでいいんですか,question_mode,100
datetime_question,12日の何時ですかで間違いない？,question_mode,100
datetime_question,12日の何時ですかかな,question_mode,100
datetime_question,20時でいけますか,question_mode,100
datetime_question,20時でいけますか？,question_mode,100
datetime_question,20時でいけますかね,question_mode,100
datetime_question,20時でいけますかよね,question_mode,100
datetime_question,20時でいけますかでしたっけ,question_mode,100
datetime_question,20時でいけますかで合ってます？,question_mode,100
datetime_question,20時でいけますかってこと？,question_mode,100
datetime_question,20時でいけますかですかね,question_mode,100
datetime_question,20時でいけますかでいいんですか,question_mode,100
datetime_question,20時でいけますかで間違いない？,question_mode,100
datetime_question,20時でいけますかかな,question_mode,100
datetime_question,その時間で予約できますか,question_mode,100
datetime_question,その時間で予約できますか？,question_mode,100
datetime_question,その時間で予約できますかね,question_mode,100
datetime_question,その時間で予約できますかよね,question_mode,100
datetime_question,その時間で予約できますかでしたっけ,question_mode,100
datetime_question,その時間で予約できますかで合ってます？,question_mode,100
datetime_question,その時間で予約できますかってこと？,question_mode,100
datetime_question,その時間で予約できますかですかね,question_mode,100
datetime_question,その時間で予約できますかでいいんですか,question_mode,100
datetime_question,その時間で予約できますかで間違いない？,question_mode,100
datetime_question,その時間で予約できますかかな,question_mode,100
datetime_question,本当に空いてますか,question_mode,100
datetime_question,本当に空いてますか？,question_mode,100
datetime_question,本当に空いてますかね,question_mode,100
datetime_question,本当に空いてますかよね,question_mode,100
datetime_question,本当に空いてますかでしたっけ,question_mode,100
datetime_question,本当に空いてますかで合ってます？,question_mode,100
datetime_question,本当に空いてますかってこと？,question_mode,100
datetime_question,本当に空いてますかですかね,question_mode,100
datetime_question,本当に空いてますかでいいんですか,question_mode,100
datetime_question,本当に空いてますかで間違いない？,question_mode,100
datetime_question,本当に空いてますかかな,question_mode,100
datetime_question,12日で大丈夫なんですか,question_mode,100
datetime_question,12日で大丈夫なんですか？,question_mode,100
datetime_question,12日で大丈夫なんですかね,question_mode,100
datetime_question,12日で大丈夫なんですかよね,question_mode,100
datetime_question,12日で大丈夫なんですかでしたっけ,question_mode,100
datetime_question,12日で大丈夫なんですかで合ってます？,question_mode,100
datetime_question,12日で大丈夫なんですかってこと？,question_mode,100
datetime_question,12日で大丈夫なんですかですかね,question_mode,100
datetime_question,12日で大丈夫なんですかでいいんですか,question_mode,100
datetime_question,12日で大丈夫なんですかで間違いない？,question_mode,100
datetime_question,12日で大丈夫なんですかかな,question_mode,100
datetime_question,20時空いてるんですか,question_mode,100
datetime_question,20時空いてるんですか？,question_mode,100
datetime_question,20時空いてるんですかね,question_mode,100
datetime_question,20時空いてるんですかよね,question_mode,100
datetime_question,20時空いてるんですかでしたっけ,question_mode,100
datetime_question,20時空いてるんですかで合ってます？,question_mode,100
datetime_question,20時空いてるんですかってこと？,question_mode,100
datetime_question,20時空いてるんですかですかね,question_mode,100
datetime_question,20時空いてるんですかでいいんですか,question_mode,100
datetime_question,20時空いてるんですかで間違いない？,question_mode,100
datetime_question,20時空いてるんですかかな,question_mode,100
datetime_question,日付はいつですか,question_mode,100
datetime_question,日付はいつですか？,question_mode,100
datetime_question,日付はいつですかね,question_mode,100
ambiguous_datetime,夜,clarification_required,100
ambiguous_datetime,夜で,clarification_required,100
ambiguous_datetime,夜がいい,clarification_required,100
ambiguous_datetime,夜くらい,clarification_required,100
ambiguous_datetime,夜あたり,clarification_required,100
ambiguous_datetime,夜でお願いします,clarification_required,100
ambiguous_datetime,夜で見て,clarification_required,100
ambiguous_datetime,夜なら,clarification_required,100
ambiguous_datetime,夜とか,clarification_required,100
ambiguous_datetime,夜でいけますか,clarification_required,100
ambiguous_datetime,夜空いてますか,clarification_required,100
ambiguous_datetime,夜お願い,clarification_required,100
ambiguous_datetime,夜で頼む,clarification_required,100
ambiguous_datetime,夜で大丈夫,clarification_required,100
ambiguous_datetime,夜で取れる？,clarification_required,100
ambiguous_datetime,昼,clarification_required,100
ambiguous_datetime,昼で,clarification_required,100
ambiguous_datetime,昼がいい,clarification_required,100
ambiguous_datetime,昼くらい,clarification_required,100
ambiguous_datetime,昼あたり,clarification_required,100
ambiguous_datetime,昼でお願いします,clarification_required,100
ambiguous_datetime,昼で見て,clarification_required,100
ambiguous_datetime,昼なら,clarification_required,100
ambiguous_datetime,昼とか,clarification_required,100
ambiguous_datetime,昼でいけますか,clarification_required,100
ambiguous_datetime,昼空いてますか,clarification_required,100
ambiguous_datetime,昼お願い,clarification_required,100
ambiguous_datetime,昼で頼む,clarification_required,100
ambiguous_datetime,昼で大丈夫,clarification_required,100
ambiguous_datetime,昼で取れる？,clarification_required,100
ambiguous_datetime,夕方,clarification_required,100
ambiguous_datetime,夕方で,clarification_required,100
ambiguous_datetime,夕方がいい,clarification_required,100
ambiguous_datetime,夕方くらい,clarification_required,100
ambiguous_datetime,夕方あたり,clarification_required,100
ambiguous_datetime,夕方でお願いします,clarification_required,100
ambiguous_datetime,夕方で見て,clarification_required,100
ambiguous_datetime,夕方なら,clarification_required,100
ambiguous_datetime,夕方とか,clarification_required,100
ambiguous_datetime,夕方でいけますか,clarification_required,100
ambiguous_datetime,夕方空いてますか,clarification_required,100
ambiguous_datetime,夕方お願い,clarification_required,100
ambiguous_datetime,夕方で頼む,clarification_required,100
ambiguous_datetime,夕方で大丈夫,clarification_required,100
ambiguous_datetime,夕方で取れる？,clarification_required,100
ambiguous_datetime,午前中,clarification_required,100
ambiguous_datetime,午前中で,clarification_required,100
ambiguous_datetime,午前中がいい,clarification_required,100
ambiguous_datetime,午前中くらい,clarification_required,100
ambiguous_datetime,午前中あたり,clarification_required,100
ambiguous_datetime,午前中でお願いします,clarification_required,100
ambiguous_datetime,午前中で見て,clarification_required,100
ambiguous_datetime,午前中なら,clarification_required,100
ambiguous_datetime,午前中とか,clarification_required,100
ambiguous_datetime,午前中でいけますか,clarification_required,100
ambiguous_datetime,午前中空いてますか,clarification_required,100
ambiguous_datetime,午前中お願い,clarification_required,100
ambiguous_datetime,午前中で頼む,clarification_required,100
ambiguous_datetime,午前中で大丈夫,clarification_required,100
ambiguous_datetime,午前中で取れる？,clarification_required,100
ambiguous_datetime,午後,clarification_required,100
ambiguous_datetime,午後で,clarification_required,100
ambiguous_datetime,午後がいい,clarification_required,100
ambiguous_datetime,午後くらい,clarification_required,100
ambiguous_datetime,午後あたり,clarification_required,100
ambiguous_datetime,午後でお願いします,clarification_required,100
ambiguous_datetime,午後で見て,clarification_required,100
ambiguous_datetime,午後なら,clarification_required,100
ambiguous_datetime,午後とか,clarification_required,100
ambiguous_datetime,午後でいけますか,clarification_required,100
ambiguous_datetime,午後空いてますか,clarification_required,100
ambiguous_datetime,午後お願い,clarification_required,100
ambiguous_datetime,午後で頼む,clarification_required,100
ambiguous_datetime,午後で大丈夫,clarification_required,100
ambiguous_datetime,午後で取れる？,clarification_required,100
ambiguous_datetime,仕事終わり,clarification_required,100
ambiguous_datetime,仕事終わりで,clarification_required,100
ambiguous_datetime,仕事終わりがいい,clarification_required,100
ambiguous_datetime,仕事終わりくらい,clarification_required,100
ambiguous_datetime,仕事終わりあたり,clarification_required,100
ambiguous_datetime,仕事終わりでお願いします,clarification_required,100
ambiguous_datetime,仕事終わりで見て,clarification_required,100
ambiguous_datetime,仕事終わりなら,clarification_required,100
ambiguous_datetime,仕事終わりとか,clarification_required,100
ambiguous_datetime,仕事終わりでいけますか,clarification_required,100
ambiguous_datetime,仕事終わり空いてますか,clarification_required,100
ambiguous_datetime,仕事終わりお願い,clarification_required,100
ambiguous_datetime,仕事終わりで頼む,clarification_required,100
ambiguous_datetime,仕事終わりで大丈夫,clarification_required,100
ambiguous_datetime,仕事終わりで取れる？,clarification_required,100
ambiguous_datetime,遅め,clarification_required,100
ambiguous_datetime,遅めで,clarification_required,100
ambiguous_datetime,遅めがいい,clarification_required,100
ambiguous_datetime,遅めくらい,clarification_required,100
ambiguous_datetime,遅めあたり,clarification_required,100
ambiguous_datetime,遅めでお願いします,clarification_required,100
ambiguous_datetime,遅めで見て,clarification_required,100
ambiguous_datetime,遅めなら,clarification_required,100
ambiguous_datetime,遅めとか,clarification_required,100
ambiguous_datetime,遅めでいけますか,clarification_required,100
ambiguous_datetime,遅め空いてますか,clarification_required,100
ambiguous_datetime,遅めお願い,clarification_required,100
ambiguous_datetime,遅めで頼む,clarification_required,100
ambiguous_datetime,遅めで大丈夫,clarification_required,100
ambiguous_datetime,遅めで取れる？,clarification_required,100
ambiguous_datetime,早め,clarification_required,100
ambiguous_datetime,早めで,clarification_required,100
ambiguous_datetime,早めがいい,clarification_required,100
ambiguous_datetime,早めくらい,clarification_required,100
ambiguous_datetime,早めあたり,clarification_required,100
ambiguous_datetime,早めでお願いします,clarification_required,100
ambiguous_datetime,早めで見て,clarification_required,100
ambiguous_datetime,早めなら,clarification_required,100
ambiguous_datetime,早めとか,clarification_required,100
ambiguous_datetime,早めでいけますか,clarification_required,100
ambiguous_datetime,早め空いてますか,clarification_required,100
ambiguous_datetime,早めお願い,clarification_required,100
ambiguous_datetime,早めで頼む,clarification_required,100
ambiguous_datetime,早めで大丈夫,clarification_required,100
ambiguous_datetime,早めで取れる？,clarification_required,100
ambiguous_datetime,空いてる時,clarification_required,100
ambiguous_datetime,空いてる時で,clarification_required,100
ambiguous_datetime,空いてる時がいい,clarification_required,100
ambiguous_datetime,空いてる時くらい,clarification_required,100
ambiguous_datetime,空いてる時あたり,clarification_required,100
ambiguous_datetime,空いてる時でお願いします,clarification_required,100
ambiguous_datetime,空いてる時で見て,clarification_required,100
ambiguous_datetime,空いてる時なら,clarification_required,100
ambiguous_datetime,空いてる時とか,clarification_required,100
ambiguous_datetime,空いてる時でいけますか,clarification_required,100
ambiguous_datetime,空いてる時空いてますか,clarification_required,100
ambiguous_datetime,空いてる時お願い,clarification_required,100
ambiguous_datetime,空いてる時で頼む,clarification_required,100
ambiguous_datetime,空いてる時で大丈夫,clarification_required,100
ambiguous_datetime,空いてる時で取れる？,clarification_required,100
ambiguous_datetime,空いてるとき,clarification_required,100
ambiguous_datetime,空いてるときで,clarification_required,100
ambiguous_datetime,空いてるときがいい,clarification_required,100
ambiguous_datetime,空いてるときくらい,clarification_required,100
ambiguous_datetime,空いてるときあたり,clarification_required,100
ambiguous_datetime,空いてるときでお願いします,clarification_required,100
ambiguous_datetime,空いてるときで見て,clarification_required,100
ambiguous_datetime,空いてるときなら,clarification_required,100
ambiguous_datetime,空いてるときとか,clarification_required,100
ambiguous_datetime,空いてるときでいけますか,clarification_required,100
ambiguous_datetime,空いてるとき空いてますか,clarification_required,100
ambiguous_datetime,空いてるときお願い,clarification_required,100
ambiguous_datetime,空いてるときで頼む,clarification_required,100
ambiguous_datetime,空いてるときで大丈夫,clarification_required,100
ambiguous_datetime,空いてるときで取れる？,clarification_required,100
ambiguous_datetime,最短,clarification_required,100
ambiguous_datetime,最短で,clarification_required,100
ambiguous_datetime,最短がいい,clarification_required,100
ambiguous_datetime,最短くらい,clarification_required,100
ambiguous_datetime,最短あたり,clarification_required,100
ambiguous_datetime,最短でお願いします,clarification_required,100
ambiguous_datetime,最短で見て,clarification_required,100
ambiguous_datetime,最短なら,clarification_required,100
ambiguous_datetime,最短とか,clarification_required,100
ambiguous_datetime,最短でいけますか,clarification_required,100
ambiguous_datetime,最短空いてますか,clarification_required,100
ambiguous_datetime,最短お願い,clarification_required,100
ambiguous_datetime,最短で頼む,clarification_required,100
ambiguous_datetime,最短で大丈夫,clarification_required,100
ambiguous_datetime,最短で取れる？,clarification_required,100
ambiguous_datetime,一番早く,clarification_required,100
ambiguous_datetime,一番早くで,clarification_required,100
ambiguous_datetime,一番早くがいい,clarification_required,100
ambiguous_datetime,一番早くくらい,clarification_required,100
ambiguous_datetime,一番早くあたり,clarification_required,100
ambiguous_datetime,一番早くでお願いします,clarification_required,100
ambiguous_datetime,一番早くで見て,clarification_required,100
ambiguous_datetime,一番早くなら,clarification_required,100
ambiguous_datetime,一番早くとか,clarification_required,100
ambiguous_datetime,一番早くでいけますか,clarification_required,100
ambiguous_datetime,一番早く空いてますか,clarification_required,100
ambiguous_datetime,一番早くお願い,clarification_required,100
ambiguous_datetime,一番早くで頼む,clarification_required,100
ambiguous_datetime,一番早くで大丈夫,clarification_required,100
ambiguous_datetime,一番早くで取れる？,clarification_required,100
ambiguous_datetime,今日いける時,clarification_required,100
ambiguous_datetime,今日いける時で,clarification_required,100
ambiguous_datetime,今日いける時がいい,clarification_required,100
ambiguous_datetime,今日いける時くらい,clarification_required,100
ambiguous_datetime,今日いける時あたり,clarification_required,100
ambiguous_datetime,今日いける時でお願いします,clarification_required,100
ambiguous_datetime,今日いける時で見て,clarification_required,100
ambiguous_datetime,今日いける時なら,clarification_required,100
ambiguous_datetime,今日いける時とか,clarification_required,100
ambiguous_datetime,今日いける時でいけますか,clarification_required,100
ambiguous_datetime,今日いける時空いてますか,clarification_required,100
ambiguous_datetime,今日いける時お願い,clarification_required,100
ambiguous_datetime,今日いける時で頼む,clarification_required,100
ambiguous_datetime,今日いける時で大丈夫,clarification_required,100
ambiguous_datetime,今日いける時で取れる？,clarification_required,100
ambiguous_datetime,夜ならで,clarification_required,100
ambiguous_datetime,夜ならがいい,clarification_required,100
ambiguous_datetime,夜ならくらい,clarification_required,100
ambiguous_datetime,夜ならあたり,clarification_required,100
ambiguous_datetime,夜ならでお願いします,clarification_required,100
ambiguous_datetime,夜ならで見て,clarification_required,100
ambiguous_datetime,夜ならなら,clarification_required,100
ambiguous_datetime,夜ならとか,clarification_required,100
ambiguous_datetime,夜ならでいけますか,clarification_required,100
ambiguous_datetime,夜なら空いてますか,clarification_required,100
ambiguous_datetime,夜ならお願い,clarification_required,100
ambiguous_datetime,夜ならで頼む,clarification_required,100
ambiguous_datetime,夜ならで大丈夫,clarification_required,100
ambiguous_datetime,夜ならで取れる？,clarification_required,100
ambiguous_datetime,昼ならで,clarification_required,100
ambiguous_datetime,昼ならがいい,clarification_required,100
ambiguous_datetime,昼ならくらい,clarification_required,100
ambiguous_datetime,昼ならあたり,clarification_required,100
ambiguous_datetime,昼ならでお願いします,clarification_required,100
ambiguous_datetime,昼ならで見て,clarification_required,100
ambiguous_datetime,昼ならなら,clarification_required,100
ambiguous_datetime,昼ならとか,clarification_required,100
ambiguous_datetime,昼ならでいけますか,clarification_required,100
ambiguous_datetime,昼なら空いてますか,clarification_required,100
ambiguous_datetime,昼ならお願い,clarification_required,100
ambiguous_datetime,昼ならで頼む,clarification_required,100
ambiguous_datetime,昼ならで大丈夫,clarification_required,100
ambiguous_datetime,昼ならで取れる？,clarification_required,100
ambiguous_datetime,夕方ならで,clarification_required,100
ambiguous_datetime,夕方ならがいい,clarification_required,100
ambiguous_datetime,夕方ならくらい,clarification_required,100
ambiguous_datetime,夕方ならあたり,clarification_required,100
ambiguous_datetime,夕方ならでお願いします,clarification_required,100
ambiguous_datetime,夕方ならで見て,clarification_required,100
ambiguous_datetime,夕方ならなら,clarification_required,100
ambiguous_datetime,夕方ならとか,clarification_required,100
ambiguous_datetime,夕方ならでいけますか,clarification_required,100
ambiguous_datetime,夕方なら空いてますか,clarification_required,100
ambiguous_datetime,夕方ならお願い,clarification_required,100
ambiguous_datetime,夕方ならで頼む,clarification_required,100
ambiguous_datetime,夕方ならで大丈夫,clarification_required,100
ambiguous_datetime,夕方ならで取れる？,clarification_required,100
ambiguous_datetime,仕事終わってから,clarification_required,100
ambiguous_datetime,仕事終わってからで,clarification_required,100
ambiguous_datetime,仕事終わってからがいい,clarification_required,100
ambiguous_datetime,仕事終わってからくらい,clarification_required,100
ambiguous_datetime,仕事終わってからあたり,clarification_required,100
ambiguous_datetime,仕事終わってからでお願いします,clarification_required,100
ambiguous_datetime,仕事終わってからで見て,clarification_required,100
ambiguous_datetime,仕事終わってからなら,clarification_required,100
ambiguous_datetime,仕事終わってからとか,clarification_required,100
ambiguous_datetime,仕事終わってからでいけますか,clarification_required,100
ambiguous_datetime,仕事終わってから空いてますか,clarification_required,100
ambiguous_datetime,仕事終わってからお願い,clarification_required,100
ambiguous_datetime,仕事終わってからで頼む,clarification_required,100
ambiguous_datetime,仕事終わってからで大丈夫,clarification_required,100
ambiguous_datetime,仕事終わってからで取れる？,clarification_required,100
ambiguous_datetime,遅い時間,clarification_required,100
ambiguous_datetime,遅い時間で,clarification_required,100
ambiguous_datetime,遅い時間がいい,clarification_required,100
ambiguous_datetime,遅い時間くらい,clarification_required,100
ambiguous_datetime,遅い時間あたり,clarification_required,100
ambiguous_datetime,遅い時間でお願いします,clarification_required,100
ambiguous_datetime,遅い時間で見て,clarification_required,100
ambiguous_datetime,遅い時間なら,clarification_required,100
ambiguous_datetime,遅い時間とか,clarification_required,100
ambiguous_datetime,遅い時間でいけますか,clarification_required,100
ambiguous_datetime,遅い時間空いてますか,clarification_required,100
ambiguous_datetime,遅い時間お願い,clarification_required,100
ambiguous_datetime,遅い時間で頼む,clarification_required,100
ambiguous_datetime,遅い時間で大丈夫,clarification_required,100
ambiguous_datetime,遅い時間で取れる？,clarification_required,100
ambiguous_datetime,早い時間,clarification_required,100
ambiguous_datetime,早い時間で,clarification_required,100
ambiguous_datetime,早い時間がいい,clarification_required,100
ambiguous_datetime,早い時間くらい,clarification_required,100
ambiguous_datetime,早い時間あたり,clarification_required,100
ambiguous_datetime,早い時間でお願いします,clarification_required,100
ambiguous_datetime,早い時間で見て,clarification_required,100
ambiguous_datetime,早い時間なら,clarification_required,100
ambiguous_datetime,早い時間とか,clarification_required,100
ambiguous_datetime,早い時間でいけますか,clarification_required,100
ambiguous_datetime,早い時間空いてますか,clarification_required,100
ambiguous_datetime,早い時間お願い,clarification_required,100
ambiguous_datetime,早い時間で頼む,clarification_required,100
ambiguous_datetime,早い時間で大丈夫,clarification_required,100
ambiguous_datetime,早い時間で取れる？,clarification_required,100
ambiguous_datetime,空きある時,clarification_required,100
ambiguous_datetime,空きある時で,clarification_required,100
ambiguous_datetime,空きある時がいい,clarification_required,100
ambiguous_datetime,空きある時くらい,clarification_required,100
ambiguous_datetime,空きある時あたり,clarification_required,100
ambiguous_datetime,空きある時でお願いします,clarification_required,100
ambiguous_datetime,空きある時で見て,clarification_required,100
ambiguous_datetime,空きある時なら,clarification_required,100
ambiguous_datetime,空きある時とか,clarification_required,100
ambiguous_datetime,空きある時でいけますか,clarification_required,100
ambiguous_datetime,空きある時空いてますか,clarification_required,100
ambiguous_datetime,空きある時お願い,clarification_required,100
ambiguous_datetime,空きある時で頼む,clarification_required,100
ambiguous_datetime,空きある時で大丈夫,clarification_required,100
ambiguous_datetime,空きある時で取れる？,clarification_required,100
ambiguous_datetime,適当に空いてる枠,clarification_required,100
ambiguous_datetime,適当に空いてる枠で,clarification_required,100
ambiguous_datetime,適当に空いてる枠がいい,clarification_required,100
