intent,utterance,expected_action,forbidden_action,priority
recommendation_question,おすすめの子いるだと誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,おすすめの子いるなら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,おすすめの子いるがいいかな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,おすすめの子いるがよか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,おすすめの子いるがええ？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,かわいい子いるいます？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,かわいい子いるいる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,かわいい子いるですか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,かわいい子いるおる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,かわいい子いるおるかな？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,かわいい子いる教えて,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,かわいい子いる教えてください,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,かわいい子いるでお願いしたい,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,かわいい子いるかな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,かわいい子いるやったら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,かわいい子いるだと誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,かわいい子いるなら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,かわいい子いるがいいかな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,かわいい子いるがよか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,かわいい子いるがええ？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,話しやすい子いる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,話しやすい子いるいます？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,話しやすい子いるいる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,話しやすい子いるですか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,話しやすい子いるおる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,話しやすい子いるおるかな？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,話しやすい子いる教えて,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,話しやすい子いる教えてください,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,話しやすい子いるでお願いしたい,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,話しやすい子いるかな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,話しやすい子いるやったら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,話しやすい子いるだと誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,話しやすい子いるなら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,話しやすい子いるがいいかな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,話しやすい子いるがよか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,話しやすい子いるがええ？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,癒し系いる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,癒し系いるいます？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,癒し系いるいる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,癒し系いるですか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,癒し系いるおる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,癒し系いるおるかな？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,癒し系いる教えて,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,癒し系いる教えてください,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,癒し系いるでお願いしたい,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,癒し系いるかな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,癒し系いるやったら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,癒し系いるだと誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,癒し系いるなら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,癒し系いるがいいかな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,癒し系いるがよか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,癒し系いるがええ？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,若い子いる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,若い子いるいます？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,若い子いるいる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,若い子いるですか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,若い子いるおる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,若い子いるおるかな？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,若い子いる教えて,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,若い子いる教えてください,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,若い子いるでお願いしたい,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,若い子いるかな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,若い子いるやったら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,若い子いるだと誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,若い子いるなら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,若い子いるがいいかな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,若い子いるがよか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,若い子いるがええ？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,落ち着いた子いる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,落ち着いた子いるいます？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,落ち着いた子いるいる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,落ち着いた子いるですか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,落ち着いた子いるおる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,落ち着いた子いるおるかな？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,落ち着いた子いる教えて,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,落ち着いた子いる教えてください,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,落ち着いた子いるでお願いしたい,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,落ち着いた子いるかな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,落ち着いた子いるやったら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,落ち着いた子いるだと誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,落ち着いた子いるなら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,落ち着いた子いるがいいかな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,落ち着いた子いるがよか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,落ち着いた子いるがええ？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,上手い子いる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,上手い子いるいます？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,上手い子いるいる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,上手い子いるですか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,上手い子いるおる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,上手い子いるおるかな？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,上手い子いる教えて,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,上手い子いる教えてください,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,上手い子いるでお願いしたい,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,上手い子いるかな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,上手い子いるやったら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,上手い子いるだと誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,上手い子いるなら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,上手い子いるがいいかな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,上手い子いるがよか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,上手い子いるがええ？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,新人いる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,新人いるいます？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,新人いるいる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,新人いるですか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,新人いるおる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,新人いるおるかな？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,新人いる教えて,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,新人いる教えてください,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,新人いるでお願いしたい,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,新人いるかな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,新人いるやったら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,新人いるだと誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,新人いるなら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,新人いるがいいかな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,新人いるがよか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,新人いるがええ？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,人気ある子？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,人気ある子います？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,人気ある子いる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,人気ある子ですか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,人気ある子おる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,人気ある子おるかな？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,人気ある子教えて,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,人気ある子教えてください,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,人気ある子でお願いしたい,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,人気ある子かな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,人気ある子やったら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,人気ある子だと誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,人気ある子なら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,人気ある子がいいかな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,人気ある子がよか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,人気ある子がええ？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,評判いい子？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,評判いい子います？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,評判いい子ですか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,評判いい子おる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,評判いい子おるかな？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,評判いい子教えて,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,評判いい子教えてください,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,評判いい子でお願いしたい,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,評判いい子かな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,評判いい子やったら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,評判いい子だと誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,評判いい子なら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,評判いい子がいいかな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,評判いい子がよか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,評判いい子がええ？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰がいい？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰がいいいます？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰がいいいる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰がいいですか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰がいいおる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰がいいおるかな？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰がいい教えて,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰がいい教えてください,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰がいいでお願いしたい,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰がいいかな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰がいいやったら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰がいいだと誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰がいいなら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰がいいがいいかな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰がいいがよか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰がいいがええ？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰にしたらいい？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰にしたらいいいます？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰にしたらいいいる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰にしたらいいですか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰にしたらいいおる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰にしたらいいおるかな？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰にしたらいい教えて,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰にしたらいい教えてください,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰にしたらいいでお願いしたい,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰にしたらいいかな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰にしたらいいやったら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰にしたらいいだと誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰にしたらいいなら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰にしたらいいがいいかな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰にしたらいいがよか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,誰にしたらいいがええ？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,指名迷ってる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,指名迷ってるいます？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,指名迷ってるいる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,指名迷ってるですか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,指名迷ってるおる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,指名迷ってるおるかな？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,指名迷ってる教えて,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,指名迷ってる教えてください,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,指名迷ってるでお願いしたい,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,指名迷ってるかな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,指名迷ってるやったら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,指名迷ってるだと誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,指名迷ってるなら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,指名迷ってるがいいかな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,指名迷ってるがよか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,指名迷ってるがええ？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,おまかせなら誰？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,おまかせなら誰います？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,おまかせなら誰いる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,おまかせなら誰ですか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,おまかせなら誰おる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,おまかせなら誰おるかな？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,おまかせなら誰教えて,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,おまかせなら誰教えてください,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,おまかせなら誰でお願いしたい,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,おまかせなら誰かな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,おまかせなら誰やったら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,おまかせなら誰だと誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,おまかせなら誰なら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,おまかせなら誰がいいかな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,おまかせなら誰がよか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,おまかせなら誰がええ？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,フリーなら誰？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,フリーなら誰います？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,フリーなら誰いる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,フリーなら誰ですか？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,フリーなら誰おる？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,フリーなら誰おるかな？,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,フリーなら誰教えて,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,フリーなら誰教えてください,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,フリーなら誰でお願いしたい,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,フリーなら誰かな,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
recommendation_question,フリーなら誰やったら誰,おすすめ案内後に希望日時を聞く,customer_nameへ保存しない,80
cancel_intent,じゃあやめときます,予約導線を終了する,selected_therapistへ保存しない,100
cancel_intent,じゃあやめとく,予約導線を終了する,selected_therapistへ保存しない,100
cancel_intent,じゃあ結構です,予約導線を終了する,selected_therapistへ保存しない,100
cancel_intent,じゃあいいです,予約導線を終了する,selected_therapistへ保存しない,100
cancel_intent,もう今回はいいです,予約導線を終了する,selected_therapistへ保存しない,100
